blueprintTypeID,activity,time
44074,2,1575
44074,3,1575
44075,1,3600
44075,0,45000
44075,2,15750
44075,3,15750
44076,1,3600
44076,4,23400
44076,0,4500
44076,2,1575
44076,3,1575
44077,1,3600
44077,0,45000
44077,2,15750
44077,3,15750
44078,1,3600
44078,4,23400
44078,0,4500
44078,2,1575
44078,3,1575
44079,1,3600
44079,0,45000
44079,2,15750
44079,3,15750
44080,1,3600
44080,4,23400
44080,0,4500
44080,2,1575
44080,3,1575
44081,1,3600
44081,0,45000
44081,2,15750
44081,3,15750
44082,1,3600
44082,4,23400
44082,0,4500
44082,2,1575
44082,3,1575
44083,1,3600
44083,0,45000
44083,2,15750
44083,3,15750
44084,1,3600
44084,4,23400
44084,0,4500
44084,2,1575
44084,3,1575
44085,1,3600
44085,0,45000
44085,2,15750
44085,3,15750
44086,1,3600
44086,4,23400
44086,0,4500
44086,2,1575
44086,3,1575
44087,1,3600
44087,0,45000
44087,2,15750
44087,3,15750
44088,1,3600
44088,4,23400
44088,0,4500
44088,2,1575
44088,3,1575
44089,1,3600
44089,0,45000
44089,2,15750
44089,3,15750
44090,1,3600
44090,4,23400
44090,0,4500
44090,2,1575
44090,3,1575
44091,1,3600
44091,0,45000
44091,2,15750
44091,3,15750
44092,1,3600
44092,4,23400
44092,0,4500
44092,2,1575
44092,3,1575
44093,1,3600
44093,0,45000
44093,2,15750
44093,3,15750
44094,1,3600
44094,4,23400
44094,0,4500
44094,2,1575
44094,3,1575
44095,1,3600
44095,0,45000
44095,2,15750
44095,3,15750
44096,1,3600
44096,4,23400
44096,0,4500
44096,2,1575
44096,3,1575
44097,1,3600
44097,0,45000
44097,2,15750
44097,3,15750
44103,1,1440
44103,0,1800
44103,2,630
44103,3,630
44106,0,9000
44115,0,25200
44116,0,25200
44117,0,25200
44118,0,25200
45011,1,240
45011,0,300
45011,2,105
45011,3,105
45043,0,2400000
45044,0,2400000
45045,0,10800000
45486,0,6000
45487,0,12000
45528,0,18000
45532,0,240000
45533,0,120000
45535,0,300000
45540,1,28800
45540,0,36000
45540,2,12600
45540,3,12600
45541,1,28800
45541,0,36000
45541,2,12600
45541,3,12600
45542,1,28800
45542,0,36000
45542,2,12600
45542,3,12600
45545,0,3000
45547,0,4500
45549,0,6000
45551,0,3600
45642,0,3000
45643,0,4500
45644,0,2000000
45646,0,2000000
45648,0,9000000
45656,1,480
45656,0,600
45656,2,105
45656,3,105
45657,1,480
45657,0,600
45657,2,105
45657,3,105
45658,1,480
45658,0,600
45658,2,105
45658,3,105
45659,1,480
45659,0,600
45659,2,105
45659,3,105
45681,1,480
45681,0,6000
45681,2,210
45681,3,210
45682,1,480
45682,0,6000
45682,2,210
45682,3,210
45683,1,480
45683,0,6000
45683,2,210
45683,3,210
45684,1,480
45684,0,6000
45684,2,210
45684,3,210
45685,1,480
45685,0,6000
45685,2,210
45685,3,210
45686,1,480
45686,0,6000
45686,2,210
45686,3,210
45687,1,480
45687,0,6000
45687,2,210
45687,3,210
45688,1,480
45688,0,6000
45688,2,210
45688,3,210
45689,1,480
45689,0,6000
45689,2,210
45689,3,210
45690,1,480
45690,0,6000
45690,2,210
45690,3,210
45691,1,480
45691,0,6000
45691,2,210
45691,3,210
45692,1,480
45692,0,6000
45692,2,210
45692,3,210
45693,1,480
45693,0,6000
45693,2,210
45693,3,210
45694,1,480
45694,0,6000
45694,2,210
45694,3,210
45695,1,480
45695,0,6000
45695,2,210
45695,3,210
45696,1,480
45696,0,6000
45696,2,210
45696,3,210
45697,1,480
45697,0,6000
45697,2,210
45697,3,210
45698,1,480
45698,0,6000
45698,2,210
45698,3,210
45699,1,480
45699,0,6000
45699,2,210
45699,3,210
45700,1,480
45700,0,6000
45700,2,210
45700,3,210
45701,1,480
45701,0,6000
45701,2,210
45701,3,210
45702,1,480
45702,0,6000
45702,2,210
45702,3,210
45703,1,480
45703,0,6000
45703,2,210
45703,3,210
45704,1,480
45704,0,6000
45704,2,210
45704,3,210
45705,1,480
45705,0,6000
45705,2,210
45705,3,210
45706,1,480
45706,0,6000
45706,2,210
45706,3,210
45707,1,480
45707,0,6000
45707,2,210
45707,3,210
45708,1,480
45708,0,6000
45708,2,210
45708,3,210
45709,1,480
45709,0,6000
45709,2,210
45709,3,210
45710,1,480
45710,0,6000
45710,2,210
45710,3,210
45711,1,480
45711,0,6000
45711,2,210
45711,3,210
45712,1,480
45712,0,6000
45712,2,210
45712,3,210
45713,1,480
45713,0,6000
45713,2,210
45713,3,210
45714,1,480
45714,0,6000
45714,2,210
45714,3,210
45715,1,480
45715,0,6000
45715,2,210
45715,3,210
45716,1,480
45716,0,6000
45716,2,210
45716,3,210
45717,1,480
45717,0,6000
45717,2,210
45717,3,210
45718,1,480
45718,0,6000
45718,2,210
45718,3,210
45719,1,480
45719,0,6000
45719,2,210
45719,3,210
45720,1,480
45720,0,6000
45720,2,210
45720,3,210
45721,1,480
45721,0,6000
45721,2,210
45721,3,210
45722,1,480
45722,0,6000
45722,2,210
45722,3,210
45723,1,480
45723,0,6000
45723,2,210
45723,3,210
45724,1,480
45724,0,6000
45724,2,210
45724,3,210
45725,1,480
45725,0,6000
45725,2,210
45725,3,210
45726,1,480
45726,0,6000
45726,2,210
45726,3,210
45727,1,480
45727,0,6000
45727,2,210
45727,3,210
45728,1,480
45728,0,6000
45728,2,210
45728,3,210
45732,5,360
46157,5,10800
46158,5,10800
46159,5,10800
46160,5,10800
46161,5,10800
46162,5,10800
46163,5,10800
46164,5,10800
46165,5,10800
46166,5,10800
46167,5,10800
46168,5,10800
46169,5,10800
46170,5,10800
46171,5,10800
46172,5,10800
46173,5,10800
46174,5,10800
46175,5,10800
46176,5,10800
46177,5,10800
46178,5,10800
46179,5,10800
46180,5,10800
46181,5,10800
46182,5,10800
46183,5,10800
46184,5,10800
46185,5,10800
46186,5,10800
46187,5,21600
46188,5,21600
46189,5,21600
46190,5,21600
46191,5,21600
46192,5,21600
46193,5,21600
46194,5,21600
46195,5,21600
46196,5,21600
46197,5,21600
46198,5,21600
46199,5,21600
46200,5,21600
46201,5,21600
46202,5,21600
46203,5,21600
46204,5,10800
46205,5,10800
46206,5,10800
46207,5,10800
46208,5,10800
46209,5,10800
46210,5,10800
46211,5,10800
46212,5,10800
46213,5,10800
46214,5,10800
46215,5,10800
46216,5,10800
46217,5,10800
46218,5,10800
46219,5,10800
46220,5,10800
46221,5,10800
46222,5,10800
46223,5,10800
46224,5,10800
46225,5,10800
46226,5,10800
46227,5,10800
46228,5,10800
46229,5,10800
46230,5,10800
46231,5,10800
46232,5,10800
46233,5,10800
46234,5,10800
46235,5,10800
46236,5,10800
46237,5,10800
46238,5,10800
46240,5,10800
46241,5,10800
46242,5,10800
46243,5,10800
46244,5,10800
46245,5,10800
46246,5,10800
46247,5,10800
46248,5,10800
46249,5,10800
46250,5,10800
46251,5,10800
46350,1,240
46350,4,3300
46350,0,300
46350,2,105
46350,3,105
46351,0,480
46352,1,240
46352,4,3300
46352,0,300
46352,2,105
46352,3,105
46353,0,480
46357,1,240
46357,4,3300
46357,0,300
46357,2,105
46357,3,105
46358,0,480
46359,1,240
46359,4,3300
46359,0,300
46359,2,105
46359,3,105
46360,0,480
46361,1,240
46361,4,3300
46361,0,300
46361,2,105
46361,3,105
46362,0,480
46500,0,45000
46501,1,3600
46501,4,23400
46501,0,4500
46501,2,1575
46501,3,1575
46502,0,30000
46503,1,2400
46503,4,15600
46503,0,3000
46503,2,1050
46503,3,1050
46504,0,30000
46505,1,2400
46505,4,15600
46505,0,3000
46505,2,1050
46505,3,1050
46506,1,2400
46506,4,15600
46506,0,3000
46506,2,1050
46506,3,1050
46507,0,30000
46508,1,2400
46508,4,15600
46508,0,3000
46508,2,1050
46508,3,1050
46509,0,30000
46510,1,2400
46510,4,15600
46510,0,3000
46510,2,1050
46510,3,1050
46511,0,30000
46512,1,2400
46512,4,15600
46512,0,3000
46512,2,1050
46512,3,1050
46513,0,30000
46514,1,2400
46514,4,15600
46514,0,3000
46514,2,1050
46514,3,1050
46515,0,30000
46516,1,2400
46516,4,15600
46516,0,3000
46516,2,1050
46516,3,1050
46517,0,30000
46518,1,3600
46518,4,23400
46518,0,4500
46518,2,1575
46518,3,1575
46519,0,45000
46576,0,36000
46578,0,36000
46643,1,2400
46643,4,15600
46643,0,3000
46643,2,1050
46643,3,1050
46644,1,24000
46644,0,30000
46644,2,10500
46644,3,10500
46645,1,2400
46645,4,15600
46645,0,3000
46645,2,1050
46645,3,1050
46646,1,24000
46646,0,30000
46646,2,10500
46646,3,10500
46647,1,2400
46647,4,15600
46647,0,3000
46647,2,1050
46647,3,1050
46648,1,24000
46648,0,30000
46648,2,10500
46648,3,10500
46649,1,3600
46649,4,23400
46649,0,4500
46649,2,1575
46649,3,1575
46650,1,36000
46650,0,45000
46650,2,15750
46650,3,15750
46651,1,3600
46651,4,23400
46651,0,4500
46651,2,1575
46651,3,1575
46652,1,36000
46652,0,45000
46652,2,15750
46652,3,15750
47040,1,3600
47040,0,3600
47040,2,3600
47040,3,3600
47107,1,43200
47107,0,54000
47107,2,18900
47107,3,18900
47109,1,43200
47109,0,54000
47109,2,18900
47109,3,18900
47110,1,43200
47110,0,54000
47110,2,18900
47110,3,18900
47111,1,43200
47111,0,54000
47111,2,18900
47111,3,18900
47112,1,43200
47112,0,54000
47112,2,18900
47112,3,18900
47113,1,43200
47113,0,54000
47113,2,18900
47113,3,18900
47114,1,43200
47114,0,54000
47114,2,18900
47114,3,18900
47115,1,43200
47115,0,54000
47115,2,18900
47115,3,18900
47208,1,7200
47208,4,36000
47208,0,9000
47208,2,4200
47208,3,4200
47209,1,7200
47209,4,36000
47209,0,9000
47209,2,4200
47209,3,4200
47210,1,7200
47210,4,36000
47210,0,9000
47210,2,4200
47210,3,4200
47211,1,7200
47211,4,36000
47211,0,9000
47211,2,4200
47211,3,4200
47212,0,9000
47213,1,7200
47213,4,36000
47213,0,9000
47213,2,4200
47213,3,4200
47214,0,9000
47215,0,9000
47216,1,7200
47216,4,36000
47216,0,9000
47216,2,4200
47216,3,4200
47217,0,9000
47218,0,9000
47219,1,7200
47219,4,36000
47219,0,9000
47219,2,4200
47219,3,4200
47220,0,9000
47221,0,9000
47222,1,7200
47222,4,36000
47222,0,9000
47222,2,4200
47222,3,4200
47223,0,9000
47224,1,7200
47224,4,36000
47224,0,9000
47224,2,4200
47224,3,4200
47225,0,9000
47226,1,7200
47226,4,36000
47226,0,9000
47226,2,4200
47226,3,4200
47227,0,9000
47228,1,7200
47228,4,36000
47228,0,9000
47228,2,4200
47228,3,4200
47229,0,9000
47230,1,7200
47230,4,36000
47230,0,9000
47230,2,4200
47230,3,4200
47231,0,9000
47232,0,9000
47233,1,7200
47233,4,36000
47233,0,9000
47233,2,4200
47233,3,4200
47234,1,7200
47234,4,36000
47234,0,9000
47234,2,4200
47234,3,4200
47235,1,7200
47235,4,36000
47235,0,9000
47235,2,4200
47235,3,4200
47236,1,7200
47236,4,36000
47236,0,9000
47236,2,4200
47236,3,4200
47237,0,9000
47238,0,9000
47239,0,9000
47240,0,9000
47241,1,7200
47241,4,36000
47241,0,9000
47241,2,4200
47241,3,4200
47242,0,9000
47243,1,7200
47243,4,36000
47243,0,9000
47243,2,4200
47243,3,4200
47244,0,9000
47245,1,7200
47245,4,36000
47245,0,9000
47245,2,4200
47245,3,4200
47246,0,9000
47247,1,7200
47247,4,36000
47247,0,9000
47247,2,4200
47247,3,4200
47248,0,9000
47259,1,720
47259,4,13800
47259,0,900
47259,2,315
47259,3,315
47260,1,1872
47260,0,2340
47260,2,819
47260,3,819
47322,0,93600
47324,0,93600
47326,0,93600
47328,0,93600
47331,0,93600
47333,0,93600
47335,0,93600
47337,1,480
47337,0,600
47337,2,210
47337,3,210
47339,0,93600
47341,0,93600
47343,0,93600
47345,0,93600
47346,0,93600
47349,0,93600
47350,0,93600
47354,1,28800
47354,4,72000
47354,0,36000
47354,2,12600
47354,3,12600
47355,0,93600
47357,1,28800
47357,4,72000
47357,0,36000
47357,2,12600
47357,3,12600
47359,0,93600
47361,1,28800
47361,4,72000
47361,0,36000
47361,2,12600
47361,3,12600
47363,0,93600
47365,0,93600
47367,0,93600
47369,1,3744
47369,0,93600
47369,2,1638
47369,3,1638
47716,1,14400
47716,0,18000
47716,2,6300
47716,3,6300
47966,1,4800
47966,4,63900
47966,0,6000
47966,2,2100
47966,3,2100
47967,1,9600
47967,4,128100
47967,0,12000
47967,2,4200
47967,3,4200
47968,1,14400
47968,0,18000
47968,2,6300
47968,3,6300
47969,1,720
47969,4,13800
47969,0,900
47969,2,315
47969,3,315
47970,1,1872
47970,0,2340
47970,2,819
47970,3,819
47971,1,1440
47971,4,30900
47971,0,1800
47971,2,630
47971,3,630
47972,1,3744
47972,0,4680
47972,2,1638
47972,3,1638
47973,1,2160
47973,4,51000
47973,0,2700
47973,2,945
47973,3,945
47974,1,5616
47974,0,7020
47974,2,2457
47974,3,2457
48095,1,720
48095,4,13800
48095,0,900
48095,2,315
48095,3,315
48096,1,1872
48096,0,2340
48096,2,819
48096,3,819
48097,1,240
48097,4,22800
48097,0,300
48097,2,105
48097,3,105
48098,1,240
48098,0,300
48098,2,105
48098,3,105
48099,1,240
48099,4,22800
48099,0,300
48099,2,105
48099,3,105
48100,1,3840
48100,0,4800
48100,2,168
48100,3,168
48101,1,3840
48101,0,4800
48101,2,168
48101,3,168
48102,1,480
48102,4,45600
48102,0,600
48102,2,210
48102,3,210
48103,1,480
48103,0,600
48103,2,210
48103,3,210
48104,1,480
48104,4,45600
48104,0,600
48104,2,210
48104,3,210
48105,1,7680
48105,0,9600
48105,2,336
48105,3,336
48106,1,7680
48106,0,9600
48106,2,336
48106,3,336
48107,1,720
48107,4,68100
48107,0,900
48107,2,315
48107,3,315
48108,1,720
48108,0,900
48108,2,315
48108,3,315
48109,1,720
48109,4,68100
48109,0,900
48109,2,315
48109,3,315
48110,1,11520
48110,0,14400
48110,2,504
48110,3,504
48111,1,11520
48111,0,14400
48111,2,504
48111,3,504
48469,1,720
48469,0,900
48469,2,315
48469,3,315
48470,1,720
48470,0,900
48470,2,315
48470,3,315
48471,1,1440
48471,0,1800
48471,2,630
48471,3,630
48472,1,1440
48472,0,1800
48472,2,630
48472,3,630
48473,1,2160
48473,0,2700
48473,2,945
48473,3,945
48474,1,2160
48474,0,2700
48474,2,945
48474,3,945
48637,1,9600
48637,0,12000
48637,2,4200
48637,3,4200
48638,1,4800
48638,0,6000
48638,2,2100
48638,3,2100
48745,0,12000
48923,0,60
48924,0,100
48925,0,120
48926,0,300
48945,0,15
48946,0,60
48947,0,600
48948,0,180
48949,0,15
49100,1,2880
49100,0,3600
49100,2,1260
49100,3,1260
49625,1,480000
49625,0,600000
49625,2,41000
49625,3,41000
49626,1,480000
49626,0,600000
49626,2,41000
49626,3,41000
49714,1,4800
49714,4,96000
49714,0,6000
49714,2,2100
49714,3,2100
49715,1,9600
49715,0,12000
49715,2,4200
49715,3,4200
49716,1,9600
49716,4,128100
49716,0,12000
49716,2,4200
49716,3,4200
49717,1,192000
49717,0,240000
49717,2,84000
49717,3,84000
49721,1,69120
49721,0,86400
49721,2,21000
49721,3,21000
49775,1,1440
49775,4,30900
49775,0,1800
49775,2,630
49775,3,630
49776,1,1440
49776,0,1800
49776,2,630
49776,3,630
49777,1,1440
49777,0,1800
49777,2,630
49777,3,630
49778,1,3744
49778,0,4680
49778,2,1638
49778,3,1638
49779,1,1440
49779,0,1800
49779,2,630
49779,3,630
49967,0,60
49968,0,100
49969,0,120
49970,0,300
49971,0,180
49972,0,180
49973,0,180
50011,0,60
50012,0,100
50013,0,120
50014,0,300
50068,0,900
50072,0,900
50073,0,900
52237,1,2160
52237,0,2700
52237,2,945
52237,3,945
52239,1,1440
52239,0,1800
52239,2,630
52239,3,630
52241,1,720
52241,0,900
52241,2,315
52241,3,315
52243,1,720
52243,0,900
52243,2,315
52243,3,315
52245,1,720
52245,0,900
52245,2,315
52245,3,315
52251,1,192000
52251,0,120000
52251,2,84000
52251,3,84000
52253,1,192000
52253,0,240000
52253,2,84000
52253,3,84000
52255,1,192000
52255,0,180000
52255,2,84000
52255,3,84000
52348,1,720
52348,0,900
52348,2,315
52348,3,315
52349,1,1440
52349,0,1800
52349,2,630
52349,3,630
52350,1,2160
52350,0,2700
52350,2,945
52350,3,945
52684,0,6000
52685,0,6000
52686,0,6000
52687,0,6000
52688,0,6000
52689,0,6000
52695,1,2880
52695,0,3600
52695,2,1260
52695,3,1260
52791,0,9000
52792,0,9000
52793,0,9000
52794,0,9000
52795,0,9000
52796,0,9000
52818,0,300
52819,0,300
52820,0,300
52821,0,300
52822,0,300
52823,0,300
52824,0,300
52825,0,300
52826,0,300
52827,0,300
52828,0,300
52829,0,300
52830,0,300
52831,0,300
52832,0,300
52972,0,9000
52974,0,9000
52975,0,9000
52976,0,9000
52977,0,9000
52978,0,9000
53029,1,1600000
53029,0,2000000
53029,2,28000
53029,3,28000
53030,1,28800
53030,0,36000
53030,2,12600
53030,3,12600
53031,1,960
53031,0,1200
53031,2,420
53031,3,420
53032,1,12800
53032,0,16000
53032,2,6300
53032,3,6300
53033,1,12800
53033,0,16000
53033,2,6300
53033,3,6300
53034,1,12800
53034,0,16000
53034,2,6300
53034,3,6300
53303,1,960
53303,0,1200
53303,2,420
53303,3,420
53304,1,960
53304,0,1200
53304,2,420
53304,3,420
53722,1,4800
53722,0,6000
53722,2,2100
53722,3,2100
53723,1,4800
53723,0,6000
53723,2,2100
53723,3,2100
53724,1,4800
53724,0,6000
53724,2,2100
53724,3,2100
53725,1,4800
53725,0,6000
53725,2,2100
53725,3,2100
53726,1,4800
53726,0,6000
53726,2,2100
53726,3,2100
53727,1,4800
53727,0,6000
53727,2,2100
53727,3,2100
53728,1,7200
53728,0,9000
53728,2,3150
53728,3,3150
53729,1,7200
53729,0,9000
53729,2,3150
53729,3,3150
53730,1,7200
53730,0,9000
53730,2,3150
53730,3,3150
53731,1,7200
53731,0,9000
53731,2,3150
53731,3,3150
53732,1,7200
53732,0,9000
53732,2,3150
53732,3,3150
53733,1,7200
53733,0,9000
53733,2,3150
53733,3,3150
53859,1,4800
53859,0,6000
53859,2,2100
53859,3,2100
53860,1,4800
53860,0,6000
53860,2,2100
53860,3,2100
53861,1,4800
53861,0,6000
53861,2,2100
53861,3,2100
53862,1,4800
53862,0,6000
53862,2,2100
53862,3,2100
53863,1,4800
53863,0,6000
53863,2,2100
53863,3,2100
53864,1,4800
53864,0,6000
53864,2,2100
53864,3,2100
53908,1,7200
53908,0,9000
53908,2,3150
53908,3,3150
53909,1,7200
53909,0,9000
53909,2,3150
53909,3,3150
53910,1,7200
53910,0,9000
53910,2,3150
53910,3,3150
53911,1,7200
53911,0,9000
53911,2,3150
53911,3,3150
53912,1,7200
53912,0,9000
53912,2,3150
53912,3,3150
53913,1,7200
53913,0,9000
53913,2,3150
53913,3,3150
53914,1,4800
53914,0,6000
53914,2,2100
53914,3,2100
53915,1,4800
53915,0,6000
53915,2,2100
53915,3,2100
53916,1,4800
53916,0,6000
53916,2,2100
53916,3,2100
53917,1,4800
53917,0,6000
53917,2,2100
53917,3,2100
53918,1,4800
53918,0,6000
53918,2,2100
53918,3,2100
53919,1,4800
53919,0,6000
53919,2,2100
53919,3,2100
53920,1,4800
53920,0,6000
53920,2,2100
53920,3,2100
53921,1,4800
53921,0,6000
53921,2,2100
53921,3,2100
53922,1,4800
53922,0,6000
53922,2,2100
53922,3,2100
53923,1,4800
53923,0,6000
53923,2,2100
53923,3,2100
53924,1,4800
53924,0,6000
53924,2,2100
53924,3,2100
53925,1,4800
53925,0,6000
53925,2,2100
53925,3,2100
53988,0,9000
53989,0,9000
53990,0,9000
53991,0,9000
54410,1,7200
54410,0,9000
54410,2,3150
54410,3,3150
54411,1,7200
54411,0,9000
54411,2,3150
54411,3,3150
54412,1,7200
54412,0,9000
54412,2,3150
54412,3,3150
54413,1,7200
54413,0,9000
54413,2,3150
54413,3,3150
54414,1,7200
54414,0,9000
54414,2,3150
54414,3,3150
54415,1,7200
54415,0,9000
54415,2,3150
54415,3,3150
54416,1,4800
54416,0,6000
54416,2,2100
54416,3,2100
54417,1,4800
54417,0,6000
54417,2,2100
54417,3,2100
54418,1,4800
54418,0,6000
54418,2,2100
54418,3,2100
54419,1,4800
54419,0,6000
54419,2,2100
54419,3,2100
54420,1,4800
54420,0,6000
54420,2,2100
54420,3,2100
54421,1,4800
54421,0,6000
54421,2,2100
54421,3,2100
54422,1,4800
54422,0,6000
54422,2,2100
54422,3,2100
54423,1,4800
54423,0,6000
54423,2,2100
54423,3,2100
54424,1,4800
54424,0,6000
54424,2,2100
54424,3,2100
54425,1,4800
54425,0,6000
54425,2,2100
54425,3,2100
54426,1,4800
54426,0,6000
54426,2,2100
54426,3,2100
54427,1,4800
54427,0,6000
54427,2,2100
54427,3,2100
54842,1,4800
54842,0,6000
54842,2,2100
54842,3,2100
54843,1,9600
54843,0,12000
54843,2,4200
54843,3,4200
54844,1,14400
54844,0,18000
54844,2,6300
54844,3,6300
54845,1,720
