typeID,name
44992,PLEX
44993,Pacifier
44995,Enforcer
44996,Marshal
45009,Standup Moon Drill I
45010,Focused Warp Scrambling Script
45061,Subspace Energy & You
45062,Replica Gold Magnate Decorative Plating
45490,Zeolites
45491,Sylvite
45492,Bitumens
45493,Coesite
45494,Cobaltite
45495,Euxenite
45496,Titanite
45497,Scheelite
45498,Otavite
45499,Sperrylite
45500,Vanadinite
45501,Chromite
45502,Carnotite
45503,Zircon
45504,Pollucite
45506,Cinnabar
45510,Xenotime
45511,Monazite
45512,Loparite
45513,Ytterbite
45530,Virtuoso
45531,Victor
45534,Monitor
45537,Standup Composite Reactor I
45538,Standup Hybrid Reactor I
45539,Standup Biochemical Reactor I
45544,Standup M-Set Thukker Basic Capital Component Manufacturing Material Efficiency
45546,Standup L-Set Thukker Basic Capital Component Manufacturing Efficiency
45548,Standup XL-Set Thukker Structure and Component Manufacturing Efficiency
45550,Standup Hyasyoda Research Lab
45584,Hyasyoda Research Lab Technical Data Chip
45585,Thukker Capital Component Manufacturing Technical Data Chip
45586,Legion Defensive - Covert Reconfiguration
45587,Legion Defensive - Augmented Plating
45588,Legion Defensive - Nanobot Injector
45589,Tengu Defensive - Covert Reconfiguration
45590,Tengu Defensive - Supplemental Screening
45591,Tengu Defensive - Amplification Node
45592,Proteus Defensive - Covert Reconfiguration
45593,Proteus Defensive - Augmented Plating
45594,Proteus Defensive - Nanobot Injector
45595,Loki Defensive - Covert Reconfiguration
45596,Loki Defensive - Augmented Durability
45597,Loki Defensive - Adaptive Defense Node
45598,Legion Offensive - Liquid Crystal Magnifiers
45599,Legion Offensive - Assault Optimization
45600,Legion Offensive - Support Processor
45601,Tengu Offensive - Accelerated Ejection Bay
45602,Tengu Offensive - Magnetic Infusion Basin
45603,Tengu Offensive - Support Processor
45604,Proteus Offensive - Hybrid Encoding Platform
45605,Proteus Offensive - Drone Synthesis Projector
45606,Proteus Offensive - Support Processor
45607,Loki Offensive - Projectile Scoping Array
45608,Loki Offensive - Launcher Efficiency Configuration
45609,Loki Offensive - Support Processor
45610,Legion Propulsion - Interdiction Nullifier
45611,Legion Propulsion - Intercalated Nanofibers
45612,Legion Propulsion - Wake Limiter
45613,Tengu Propulsion - Interdiction Nullifier
45614,Tengu Propulsion - Chassis Optimization
45615,Tengu Propulsion - Fuel Catalyst
45616,Proteus Propulsion - Interdiction Nullifier
45617,Proteus Propulsion - Hyperspatial Optimization
45618,Proteus Propulsion - Localized Injectors
45619,Loki Propulsion - Interdiction Nullifier
45620,Loki Propulsion - Intercalated Nanofibers
45621,Loki Propulsion - Wake Limiter
45622,Legion Core - Dissolution Sequencer
45623,Legion Core - Augmented Antimatter Reactor
45624,Legion Core - Energy Parasitic Complex
45625,Tengu Core - Electronic Efficiency Gate
45626,Tengu Core - Augmented Graviton Reactor
45627,Tengu Core - Obfuscation Manifold
45628,Proteus Core - Electronic Efficiency Gate
45629,Proteus Core - Augmented Fusion Reactor
45630,Proteus Core - Friction Extension Processor
45631,Loki Core - Dissolution Sequencer
45632,Loki Core - Augmented Nuclear Reactor
45633,Loki Core - Immobility Drivers
45635,Small Skill Injector
45640,Standup M-Set Thukker Advanced Component Manufacturing Material Efficiency
45641,Standup L-Set Thukker Advanced Component Manufacturing Efficiency
45645,Loggerhead
45647,Caiman
45649,Komodo
45652,Superconducting Magnetometric Amplifier
45653,Superconducting Gravimetric Amplifier
45654,Superconducting Radar Amplifier
45655,Superconducting Ladar Amplifier
45660,Scorched Microgravimeter
45661,Faraday Force Magnetometer
45662,Ancient Radar Decorrelator
45663,Synthetic Aperture Ladar Receiver
45746,Reactions
45748,Mass Reactions
45749,Advanced Mass Reactions
45750,Remote Reactions
45996,Exoplanets Hunter Reward Crate
45998,Agency 'Pyrolancea' DB3 Dose I
45999,Agency 'Pyrolancea' DB5 Dose II
46000,Agency 'Pyrolancea' DB7 Dose III
46001,Agency 'Hardshell' TB3 Dose I
46002,Agency 'Hardshell' TB5 Dose II
46003,Agency 'Hardshell' TB7 Dose III
46004,Agency 'Overclocker' SB3 Dose I
46005,Agency 'Overclocker' SB5 Dose II
46006,Agency 'Overclocker' SB7 Dose III
46050,Superior Exoplanets Hunter Reward Crate
46151,IGC Garment Keeper
46152,Ubiquitous Moon Ore Processing
46153,Common Moon Ore Processing
46154,Uncommon Moon Ore Processing
46155,Rare Moon Ore Processing
46156,Exceptional Moon Ore Processing
46157,Methanofullerene Reaction Formula
46158,Fulleroferrocene Reaction Formula
46159,PPD Fullerene Fibers Reaction Formula
46160,Fullerene Intercalated Graphite Reaction Formula
46161,Lanthanum Metallofullerene Reaction Formula
46162,Scandium Metallofullerene Reaction Formula
46163,Graphene Nanoribbons Reaction Formula
46164,Carbon-86 Epoxy Resin Reaction Formula
46165,C3-FTM Acid Reaction Formula
46166,Caesarium Cadmide Reaction Formula
46167,Carbon Polymers Reaction Formula
46168,Ceramic Powder Reaction Formula
46169,Crystallite Alloy Reaction Formula
46170,Dysporite Reaction Formula
46171,Fernite Alloy Reaction Formula
46172,Ferrofluid Reaction Formula
46173,Fluxed Condensates Reaction Formula
46174,Hexite Reaction Formula
46175,Hyperflurite Reaction Formula
46176,Neo Mercurite Reaction Formula
46177,Platinum Technite Reaction Formula
46178,Rolled Tungsten Alloy Reaction Formula
46179,Silicon Diborite Reaction Formula
46180,Solerium Reaction Formula
46181,Sulfuric Acid Reaction Formula
46182,Titanium Chromide Reaction Formula
46183,Vanadium Hafnite Reaction Formula
46184,Prometium Reaction Formula
46185,Thulium Hafnite Reaction Formula
46186,Promethium Mercurite Reaction Formula
46187,Unrefined Vanadium Hafnite Reaction Formula
46188,Unrefined Platinum Technite Reaction Formula
46189,Unrefined Solerium Reaction Formula
46190,Unrefined Caesarium Cadmide Reaction Formula
46191,Unrefined Hexite Reaction Formula
46192,Unrefined Rolled Tungsten Alloy Reaction Formula
46193,Unrefined Titanium Chromide Reaction Formula
46194,Unrefined Fernite Alloy Reaction Formula
46195,Unrefined Crystallite Alloy Reaction Formula
46196,Unrefined Hyperflurite Reaction Formula
46197,Unrefined Ferrofluid Reaction Formula
46198,Unrefined Prometium Reaction Formula
46199,Unrefined Neo Mercurite Reaction Formula
46200,Unrefined Dysporite Reaction Formula
46201,Unrefined Fluxed Condensates Reaction Formula
46202,Unrefined Thulium Hafnite Reaction Formula
46203,Unrefined Promethium Mercurite Reaction Formula
46204,Titanium Carbide Reaction Formula
46205,Crystalline Carbonide Reaction Formula
46206,Fernite Carbide Reaction Formula
46207,Tungsten Carbide Reaction Formula
46208,Sylramic Fibers Reaction Formula
46209,Fulleride Reaction Formula
46210,Phenolic Composites Reaction Formula
46211,Nanotransistors Reaction Formula
46212,Hypersynaptic Fibers Reaction Formula
46213,Ferrogel Reaction Formula
46214,Fermionic Condensates Reaction Formula
46215,Plasmonic Metamaterials Reaction Formula
46216,Terahertz Metamaterials Reaction Formula
46217,Photonic Metamaterials Reaction Formula
46218,Nonlinear Metamaterials Reaction Formula
46219,Synth Drop Booster Reaction Formula
46220,Synth Exile Booster Reaction Formula
46221,Synth Frentix Booster Reaction Formula
46222,Standard Frentix Booster Reaction Formula
46223,Standard Drop Booster Reaction Formula
46224,Standard Exile Booster Reaction Formula
46225,Standard Mindflood Booster Reaction Formula
46226,Standard X-Instinct Booster Reaction Formula
46227,Standard Sooth Sayer Booster Reaction Formula
46228,Synth Mindflood Booster Reaction Formula
46229,Synth Sooth Sayer Booster Reaction Formula
46230,Standard Blue Pill Booster Reaction Formula
46231,Standard Crash Booster Reaction Formula
46232,Synth X-Instinct Booster Reaction Formula
46233,Synth Blue Pill Booster Reaction Formula
46234,Synth Crash Booster Reaction Formula
46235,Strong Blue Pill Booster Reaction Formula
46236,Improved Crash Booster Reaction Formula
46237,Improved Drop Booster Reaction Formula
46238,Improved Exile Booster Reaction Formula
46240,Improved Mindflood Booster Reaction Formula
46241,Improved Frentix Booster Reaction Formula
46242,Improved X-Instinct Booster Reaction Formula
46243,Improved Sooth Sayer Booster Reaction Formula
46244,Strong Crash Booster Reaction Formula
46245,Strong Drop Booster Reaction Formula
46246,Strong Exile Booster Reaction Formula
46247,Strong Mindflood Booster Reaction Formula
46248,Strong Frentix Booster Reaction Formula
46249,Strong X-Instinct Booster Reaction Formula
46250,Strong Sooth Sayer Booster Reaction Formula
46251,Improved Blue Pill Booster Reaction Formula
46263,Project Discovery Phase One Monument
46266,A3 Destroyer Package
46267,A3 Industrial Package
46268,A3 Industrial Gear
46269,A3 Combat Gear
46270,Kaatara's Custom Ballistic Control System
46278,Corrupted Trinary Relics
46280,Brimful Zeolites
46281,Glistening Zeolites
46282,Brimful Sylvite
46283,Glistening Sylvite
46284,Brimful Bitumens
46285,Glistening Bitumens
46286,Brimful Coesite
46287,Glistening Coesite
46288,Copious Cobaltite
46289,Twinkling Cobaltite
46290,Copious Euxenite
46291,Twinkling Euxenite
46292,Copious Titanite
46293,Twinkling Titanite
46294,Copious Scheelite
46295,Twinkling Scheelite
46296,Lavish Otavite
46297,Shimmering Otavite
46298,Lavish Sperrylite
46299,Shimmering Sperrylite
46300,Lavish Vanadinite
46301,Shimmering Vanadinite
46302,Lavish Chromite
46303,Shimmering Chromite
46304,Replete Carnotite
46305,Glowing Carnotite
46306,Replete Zircon
46307,Glowing Zircon
46308,Replete Pollucite
46309,Glowing Pollucite
46310,Replete Cinnabar
46311,Glowing Cinnabar
46312,Bountiful Xenotime
46313,Shining Xenotime
46314,Bountiful Monazite
46315,Shining Monazite
46316,Bountiful Loparite
46317,Shining Loparite
46318,Bountiful Ytterbite
46319,Shining Ytterbite
46323,Standup M-Set Moon Drilling Efficiency I
46324,Standup M-Set Moon Drilling Efficiency II
46325,Standup M-Set Moon Drilling Stability I
46326,Standup M-Set Moon Drilling Stability II
46327,Standup L-Set Moon Drilling Proficiency I
46328,Standup L-Set Moon Drilling Proficiency II
46355,Ubiquitous Moon Ore Mining Crystal I
46356,Ubiquitous Moon Ore Mining Crystal II
46365,Common Moon Ore Mining Crystal I
46366,Common Moon Ore Mining Crystal II
46367,Uncommon Moon Ore Mining Crystal I
46368,Uncommon Moon Ore Mining Crystal II
46369,Rare Moon Ore Mining Crystal I
46370,Rare Moon Ore Mining Crystal II
46371,Exceptional Moon Ore Mining Crystal I
46372,Exceptional Moon Ore Mining Crystal II
46375,Daily Alpha Injector
46381,Agency Support Drop
46484,Standup M-Set Composite Reactor Time Efficiency I
46485,Standup M-Set Composite Reactor Time Efficiency II
46486,Standup M-Set Composite Reactor Material Efficiency I
46487,Standup M-Set Composite Reactor Material Efficiency II
46488,Standup M-Set Hybrid Reactor Time Efficiency I
46489,Standup M-Set Hybrid Reactor Time Efficiency II
46490,Standup M-Set Hybrid Reactor Material Efficiency I
46491,Standup M-Set Hybrid Reactor Material Efficiency II
46492,Standup M-Set Biochemical Reactor Time Efficiency I
46493,Standup M-Set Biochemical Reactor Time Efficiency II
46494,Standup M-Set Biochemical Reactor Material Efficiency I
46495,Standup M-Set Biochemical Reactor Material Efficiency II
46496,Standup L-Set Reactor Efficiency I
46497,Standup L-Set Reactor Efficiency II
46575,Dark Blood Standup Heavy Energy Neutralizer
46577,Dread Guristas Standup Variable Spectrum ECM
46633,Standup M-Set Asteroid Ore Grading Processor I
46634,Standup M-Set Asteroid Ore Grading Processor II
46635,Standup M-Set Ice Grading Processor I
46636,Standup M-Set Ice Grading Processor II
46637,Standup M-Set Moon Ore Grading Processor I
46638,Standup M-Set Moon Ore Grading Processor II
46639,Standup L-Set Reprocessing Monitor I
46640,Standup L-Set Reprocessing Monitor II
46641,Standup XL-Set Reprocessing Monitor I
46642,Standup XL-Set Reprocessing Monitor II
46675,Jet Ochre
46676,Cubic Bistot
46677,Pellucid Crokite
46678,Flawless Arkonor
46679,Brilliant Gneiss
46680,Lustrous Hedbergite
46681,Scintillating Hemorphite
46682,Immaculate Jaspet
46683,Resplendant Kernite
46684,Platinoid Omber
46685,Sparkling Plagioclase
46686,Opulent Pyroxeres
46687,Glossy Scordite
46688,Dazzling Spodumain
46689,Stable Veldspar
46691,Compressed Flawless Arkonor
46692,Compressed Cubic Bistot
46693,Compressed Pellucid Crokite
46694,Compressed Jet Ochre
46695,Compressed Brilliant Gneiss
46696,Compressed Lustrous Hedbergite
46697,Compressed Scintillating Hemorphite
46698,Compressed Immaculate Jaspet
46699,Compressed Resplendant Kernite
46700,Compressed Platinoid Omber
46701,Compressed Sparkling Plagioclase
46702,Compressed Opulent Pyroxeres
46703,Compressed Glossy Scordite
46704,Compressed Dazzling Spodumain
46705,Compressed Stable Veldspar
46756,Headhunter Crate
46766,Glacial Drift Festival Box
46771,Arms Race Battlecruiser Assembler 
46772,Arms Race Battleship Assembler
46825,Yoiul Festival Fireworks Package
47017,Project Discovery Phase One Elite 5K
47018,Project Discovery Phase One Elite 2K
47019,Project Discovery Phase One Elite 1K
47020,Project Discovery DNA Reference (Jove)
47021,Project Discovery DNA Reference (Minmatar)
47022,Project Discovery DNA Reference (Amarr)
47023,Project Discovery DNA Reference (Gallente)
47024,Project Discovery DNA Reference (Caldari)
47025,Recovered Navigation Telemetry
47026,Recovered Radioactive Materials
47027,Biomechanical Interface Data
47028,Neural Lace 'Blackglass' Net Intrusion 920-40
47035,Standup Templar I
47036,Standup Gram I
47037,Standup Siren I
47038,Standup Mantis I
47039,Standup Gungnir I
47041,New Eden Genome Amalgam
47042,Rorqual Design Change Log
47043,Delve Yoiul Calendar
47044,Remember Myrskaa Flyers
47045,A Stolen Voting Pebble
47046,Vial of Kyonoke Plague Cure
47047,Lump of Carbon
47048,Frozen Droplet of Blood
47053,Damaged Ancient PEG
47054,Badly Corrupted Holoreel
47055,CONCORD GalNet Monitoring Archive
47056,300 Billion ISK Contract Copy
47057,Alliance Tournament XV Meta
47058,How to Retire Your Starbase
47059,To Kill the Risen Dead
47060,Yoiul Festival YC120 Coin (Amarr)
47062,Yoiul Festival YC120 Coin (Minmatar)
47063,Yoiul Festival YC120 Coin (Caldari)
47064,Yoiul Festival YC120 Coin (Gallente)
47069,Standup ECM Jammer Burst Projector
47070,Standup Sensor Dampening Burst Projector
47071,Standup Stasis Webification Burst Projector
47072,Standup Target Illumination Burst Projector
47073,Standup Warp Disruption Burst Projector
47074,Standup Weapon Disruption Burst Projector
47116,Standup Malleus I
47117,Standup Cyclops I
47118,Standup Tyrfing I
47119,Standup Malleus II
47120,Standup Mantis II
47121,Standup Cyclops II
47122,Standup Tyrfing II
47123,Standup Shadow
47124,Standup Ametat I
47125,Standup Termite I
47126,Standup Antaeus I
47127,Standup Ametat II
47128,Standup Termite II
47129,Standup Antaeus II
47130,Standup Gungnir II
47131,Standup Cenobite I
47132,Standup Scarab I
47133,Standup Dromi I
47134,Standup Cenobite II
47135,Standup Scarab II
47136,Standup Siren II
47137,Standup Dromi II
47138,Standup Dragonfly I
47139,Standup Firbolg I
47140,Standup Einherji I
47141,Standup Templar II
47142,Standup Dragonfly II
47143,Standup Firbolg II
47144,Standup Einherji II
47145,Standup Equite I
47146,Standup Locust I
47147,Standup Satyr I
